,Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
488,Department for Education,Department For Education,Education Funding Group,DFE-1124,EA AO,15516,22939,Executive Assistant - Programme and Project Management.,1.0,Programme and Project Management (PPM)
489,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1126,GRADE 7,45300,57223,Manager - operational delivery,2.8,operational delivery
490,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1126,GRADE 6,55431,69187,Manager - operational delivery,2.0,operational delivery
491,Department for Education,Department For Education,Finance and Commercial Group ,DFE-1127,EO,21916,32232,Executive Officer - finance,3.0,finance
492,Department for Education,Department For Education,Finance and Commercial Group ,DFE-1127,SEO,33200,49008,Senior Executive Officer - finance,5.0,finance
493,Department for Education,Department For Education,Finance and Commercial Group ,DFE-1127,GRADE 7,45300,57223,Manager - finance,3.0,finance
494,Department for Education,Department For Education,Finance and Commercial Group ,DFE-1127,HEO,26800,40828,Higher Executive Officer - finance,3.0,finance
495,Department for Education,Department For Education,Finance and Commercial Group ,DFE-1127,Grade 6,55431,69187,Manager - finance,2.0,finance
496,Department for Education,Department For Education,Finance and Commercial Group ,DFE-1127,SEO,33200,49008,Senior Executive Officer - Internal Audinformation technology,1.0,Internal Audit
497,Department for Education,Department For Education,Finance and Commercial Group ,DFE-1127,HEO,26800,40828,Higher Executive Officer - Internal Audinformation technology,1.0,Internal Audit
498,Department for Education,Department For Education,Finance and Commercial Group ,DFE-1127,EO,21916,32232,Executive Officer - other,7.57,other
499,Department for Education,Department For Education,Finance and Commercial Group ,DFE-1127,GRADE 7,45300,57223,Manager - other,2.0,other
500,Department for Education,Department For Education,Finance and Commercial Group ,DFE-1127,EA AO,15516,22939,Executive Assistant - other,1.6,other
501,Department for Education,Department For Education,Finance and Commercial Group ,DFE-1127,SEO,33200,49008,Senior Executive Officer - other,1.0,other
502,Department for Education,Department For Education,Finance and Commercial Group ,DFE-1127,HEO,26800,40828,Higher Executive Officer - other,1.0,other
503,Department for Education,Department For Education,Free School Group,DFE-1129,HEO,26800,40828,Higher Executive Officer - policy,5.0,policy
504,Department for Education,Department For Education,Free School Group,DFE-1129,SEO,33200,49008,Senior Executive Officer - policy,5.5,policy
505,Department for Education,Department For Education,Free School Group,DFE-1129,GRADE 7,45300,57223,Manager - policy,5.0,policy
506,Department for Education,Department For Education,Free School Group,DFE-1129,EA AO,15516,22939,Executive Assistant - policy,2.0,policy
507,Department for Education,Department For Education,Free School Group,DFE-1129,EO,21916,32232,Executive Officer - policy,3.56,policy
508,Department for Education,Department For Education,Free School Group,DFE-1129,GRADE 6,55431,69187,Manager - policy,3.0,policy
509,Department for Education,Department For Education,Academies Delivery Group,DFE-1130,HEO,26800,40828,Higher Executive Officer - policy,16.78,policy
510,Department for Education,Department For Education,Academies Delivery Group,DFE-1130,GRADE 7,45300,57223,Manager - policy,5.0,policy
511,Department for Education,Department For Education,Academies Delivery Group,DFE-1130,SEO,33200,49008,Senior Executive Officer - policy,10.0,policy
512,Department for Education,Department For Education,Academies Delivery Group,DFE-1130,EO,21916,32232,Executive Officer - policy,11.0,policy
513,Department for Education,Department For Education,Academies Delivery Group,DFE-1130,EA AO,15516,22939,Executive Assistant - policy,2.0,policy
514,Department for Education,Department For Education,Academies Delivery Group,DFE-1130,GRADE 6,55431,69187,Manager - policy,1.8,policy
515,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1133,GRADE 6,55431,69187,Manager - finance,1.0,finance
516,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1133,EA AO,15516,22939,Executive Assistant - finance,1.0,finance
517,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1133,GRADE 7,45300,57223,Manager - finance,1.0,finance
518,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1133,EO,21916,32232,Executive Officer - operational delivery,3.98,operational delivery
519,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1133,GRADE 6,55431,69187,Manager - operational delivery,4.98,operational delivery
520,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1133,GRADE 7,45300,57223,Manager - operational delivery,8.62,operational delivery
521,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1133,SEO,33200,49008,Senior Executive Officer - operational delivery,13.34,operational delivery
522,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1133,EA AO,15516,22939,Executive Assistant - operational delivery,0.98,operational delivery
523,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1134,EO,21916,32232,Executive Officer - operational delivery,6.0,operational delivery
524,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1134,SEO,33200,49008,Senior Executive Officer - operational delivery,7.0,operational delivery
525,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1134,GRADE 7,45300,57223,Manager - operational delivery,5.5,operational delivery
526,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1134,HEO,26800,40828,Higher Executive Officer - operational delivery,8.0,operational delivery
527,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1134,GRADE 6,55431,69187,Manager - operational delivery,1.0,operational delivery
528,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1134,SEO,33200,49008,Senior Executive Officer - other,1.0,other
529,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1135,HEO,26800,40828,Higher Executive Officer - HR.,1.0,Human Resources
530,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1135,GRADE 7,45300,57223,Manager - operational delivery,0.79,operational delivery
531,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1135,EO,21916,32232,Executive Officer - operational delivery,2.0,operational delivery
532,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1135,GRADE 6,55431,69187,Manager - operational delivery,1.0,operational delivery
533,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1136,SEO,33200,49008,Senior Executive Officer - operational delivery,1.0,operational delivery
534,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1136,SEO,33200,49008,Senior Executive Officer - other,1.0,other
535,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1136,HEO,26800,40828,Higher Executive Officer - other,2.0,other
536,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1136,Grade 6,55431,69187,Manager - other,2.0,other
537,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1136,EA AO,15516,22939,Executive Assistant - other,1.0,other
538,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1137,EO,21916,32232,Executive Officer - finance,1.0,finance
539,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1137,EO,21916,32232,Executive Officer - operational delivery,1.0,operational delivery
540,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1137,SEO,33200,49008,Senior Executive Officer - operational delivery,2.0,operational delivery
541,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1137,GRADE 7,45300,57223,Manager - operational delivery,2.0,operational delivery
542,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1137,Grade 6,55431,69187,Manager - operational delivery,1.0,operational delivery
543,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1137,HEO,26800,40828,Higher Executive Officer - operational delivery,1.0,operational delivery
544,Department for Education,Department For Education,Education Strategy Performance Analysis Group,DFE-1138,GRADE 6,55431,69187,Manager - HR.,0.84,Human Resources
545,Department for Education,Department For Education,Education Strategy Performance Analysis Group,DFE-1138,GRADE 7,45300,57223,Manager - policy,13.98,policy
546,Department for Education,Department For Education,Education Strategy Performance Analysis Group,DFE-1138,GRADE 6,55431,69187,Manager - policy,2.0,policy
547,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1139,SEO,33200,49008,Senior Executive Officer - finance,1.0,finance
548,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1139,SEO,33200,49008,Senior Executive Officer - operational delivery,21.69,operational delivery
549,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1139,GRADE 6,55431,69187,Manager - operational delivery,4.82,operational delivery
550,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1139,EO,21916,32232,Executive Officer - operational delivery,2.0,operational delivery
551,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1139,GRADE 7,45300,57223,Manager - operational delivery,5.0,operational delivery
552,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1139,HEO,26800,40828,Higher Executive Officer - operational delivery,3.0,operational delivery
553,Department for Education,Department For Education,System Reform Group,DFE-1140,HEO,26800,40828,Higher Executive Officer - HR.,1.0,Human Resources
554,Department for Education,Department For Education,System Reform Group,DFE-1140,HEO,26800,40828,Higher Executive Officer - policy,8.37,policy
555,Department for Education,Department For Education,System Reform Group,DFE-1140,EO,21916,32232,Executive Officer - policy,3.0,policy
556,Department for Education,Department For Education,System Reform Group,DFE-1140,GRADE 7,45300,57223,Manager - policy,5.8,policy
557,Department for Education,Department For Education,System Reform Group,DFE-1140,SEO,33200,49008,Senior Executive Officer - policy,8.0,policy
558,Department for Education,Department For Education,System Reform Group,DFE-1140,Grade 6,55431,69187,Manager - policy,2.0,policy
559,Department for Education,Department For Education,Participation and Vocational Education Group,DFE-1141,SEO,33200,49008,Senior Executive Officer - policy,5.83,policy
560,Department for Education,Department For Education,Participation and Vocational Education Group,DFE-1141,HEO,26800,40828,Higher Executive Officer - policy,2.83,policy
561,Department for Education,Department For Education,Participation and Vocational Education Group,DFE-1141,EO,21916,32232,Executive Officer - policy,4.06,policy
562,Department for Education,Department For Education,Participation and Vocational Education Group,DFE-1141,GRADE 7,45300,57223,Manager - policy,4.0,policy
563,Department for Education,Department For Education,Participation and Vocational Education Group,DFE-1141,GRADE 6,55431,69187,Manager - policy,2.0,policy
564,Department for Education,Department For Education,Participation and Vocational Education Group,DFE-1141,EA AO,15516,22939,Executive Assistant - policy,1.0,policy
565,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1142,HEO,26800,40828,Higher Executive Officer - finance,1.0,finance
566,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1142,GRADE 6,55431,69187,Manager - operational delivery,2.86,operational delivery
567,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1142,SEO,33200,49008,Senior Executive Officer - operational delivery,1.98,operational delivery
568,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1142,Grade 7,45300,57223,Manager - operational delivery,4.0,operational delivery
569,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1142,EO,21916,32232,Executive Officer - operational delivery,1.0,operational delivery
570,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1142,HEO,26800,40828,Higher Executive Officer - operational delivery,0.64,operational delivery
571,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1142,EA AO,15516,22939,Executive Assistant - operational delivery,1.0,operational delivery
572,Department for Education,Department For Education,Strategy Performance and Private Office Group,DFE-1144,EA AO,15516,22939,Executive Assistant - other,4.0,other
573,Department for Education,Department For Education,Strategy Performance and Private Office Group,DFE-1144,EO,21916,32232,Executive Officer - other,18.0,other
574,Department for Education,Department For Education,Strategy Performance and Private Office Group,DFE-1144,HEO,26800,40828,Higher Executive Officer - other,5.0,other
575,Department for Education,Department For Education,Strategy Performance and Private Office Group,DFE-1144,GRADE 6,55431,69187,Manager - other,1.0,other
576,Department for Education,Department For Education,Strategy Performance and Private Office Group,DFE-1144,GRADE 7,45300,57223,Manager - other,3.0,other
577,Department for Education,Department For Education,Strategy Performance and Private Office Group,DFE-1144,EO,21916,32232,Executive Officer - policy,1.0,policy
578,Department for Education,Department For Education,Free School Group,DFE-1146,GRADE 7,45300,57223,Manager - policy,8.8,policy
579,Department for Education,Department For Education,Free School Group,DFE-1146,GRADE 6,55431,69187,Manager - policy,4.0,policy
580,Department for Education,Department For Education,Free School Group,DFE-1146,SEO,33200,49008,Senior Executive Officer - policy,7.0,policy
581,Department for Education,Department For Education,Free School Group,DFE-1146,HEO,26800,40828,Higher Executive Officer - policy,7.0,policy
582,Department for Education,Department For Education,Free School Group,DFE-1146,EO,21916,32232,Executive Officer - policy,4.0,policy
583,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1148,GRADE 7,45300,57223,Manager - operational delivery,6.0,operational delivery
584,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1148,EO,21916,32232,Executive Officer - operational delivery,1.81,operational delivery
585,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1148,EA AO,15516,22939,Executive Assistant - operational delivery,1.0,operational delivery
586,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1148,GRADE 6,55431,69187,Manager - operational delivery,5.0,operational delivery
587,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1148,SEO,33200,49008,Senior Executive Officer - operational delivery,3.8,operational delivery
588,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1148,HEO,26800,40828,Higher Executive Officer - operational delivery,1.0,operational delivery
589,Department for Education,Department For Education,School Standards Group,DFE-1150,EA AO,15516,22939,Executive Assistant - policy,2.76,policy
590,Department for Education,Department For Education,School Standards Group,DFE-1150,GRADE 7,45300,57223,Manager - policy,2.69,policy
591,Department for Education,Department For Education,School Standards Group,DFE-1150,SEO,33200,49008,Senior Executive Officer - policy,4.0,policy
592,Department for Education,Department For Education,School Standards Group,DFE-1150,HEO,26800,40828,Higher Executive Officer - policy,1.0,policy
593,Department for Education,Department For Education,School Standards Group,DFE-1150,EO,21916,32232,Executive Officer - policy,3.0,policy
594,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1151,HEO,26800,40828,Higher Executive Officer - finance,2.0,finance
595,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1151,EA AO,15516,22939,Executive Assistant - operational delivery,3.0,operational delivery
596,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1151,GRADE 7,45300,57223,Manager - operational delivery,6.67,operational delivery
597,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1151,EO,21916,32232,Executive Officer - operational delivery,4.0,operational delivery
598,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1151,HEO,26800,40828,Higher Executive Officer - operational delivery,10.04,operational delivery
599,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1151,SEO,33200,49008,Senior Executive Officer - operational delivery,17.74,operational delivery
600,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1151,GRADE 6,55431,69187,Manager - operational delivery,4.0,operational delivery
601,Department for Education,Department For Education,System Reform Group,DFE-1152,HEO,26800,40828,Higher Executive Officer - policy,6.16,policy
602,Department for Education,Department For Education,System Reform Group,DFE-1152,GRADE 7,45300,57223,Manager - policy,3.65,policy
603,Department for Education,Department For Education,System Reform Group,DFE-1152,EA AO,15516,22939,Executive Assistant - policy,4.83,policy
604,Department for Education,Department For Education,System Reform Group,DFE-1152,EO,21916,32232,Executive Officer - policy,7.97,policy
605,Department for Education,Department For Education,System Reform Group,DFE-1152,GRADE 6,55431,69187,Manager - policy,2.0,policy
606,Department for Education,Department For Education,System Reform Group,DFE-1152,SEO,33200,49008,Senior Executive Officer - policy,2.0,policy
607,Department for Education,Department For Education,People and Change Group,DFE-1153,EO,21916,32232,Executive Officer - HR.,2.97,Human Resources
608,Department for Education,Department For Education,People and Change Group,DFE-1153,SEO,33200,49008,Senior Executive Officer - HR.,3.65,Human Resources
609,Department for Education,Department For Education,People and Change Group,DFE-1153,Grade 7,45300,57223,Manager - HR.,3.7,Human Resources
610,Department for Education,Department For Education,People and Change Group,DFE-1153,EA AO,15516,22939,Executive Assistant - HR.,1.0,Human Resources
611,Department for Education,Department For Education,People and Change Group,DFE-1153,HEO,26800,40828,Higher Executive Officer - HR.,3.0,Human Resources
612,Department for Education,Department For Education,People and Change Group,DFE-1153,EA AO,15516,22939,Executive Assistant - other,1.0,other
613,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1154,GRADE 7,45300,57223,Manager - operational delivery,9.0,operational delivery
614,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1154,GRADE 6,55431,69187,Manager - operational delivery,22.89,operational delivery
615,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1154,EO,21916,32232,Executive Officer - operational delivery,1.0,operational delivery
616,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1154,GRADE 7,45300,57223,Manager - other,2.0,other
617,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1154,GRADE 6,55431,69187,Manager - other,1.0,other
618,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1157,HEO,26800,40828,Higher Executive Officer - finance,1.0,finance
619,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1157,HEO,26800,40828,Higher Executive Officer - operational delivery,10.22,operational delivery
620,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1157,GRADE 6,55431,69187,Manager - operational delivery,4.81,operational delivery
621,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1157,SEO,33200,49008,Senior Executive Officer - operational delivery,11.79,operational delivery
622,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1157,EO,21916,32232,Executive Officer - operational delivery,4.5,operational delivery
623,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1157,GRADE 7,45300,57223,Manager - operational delivery,5.0,operational delivery
624,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1157,EA AO,15516,22939,Executive Assistant - operational delivery,2.97,operational delivery
625,Department for Education,Department For Education,Care and Adoption Group,DFE-1158,HEO,26800,40828,Higher Executive Officer - Economics.,1.0,Economics
626,Department for Education,Department For Education,Care and Adoption Group,DFE-1158,SEO,33200,49008,Senior Executive Officer - policy,6.0,policy
627,Department for Education,Department For Education,Care and Adoption Group,DFE-1158,GRADE 6,55431,69187,Manager - policy,1.0,policy
628,Department for Education,Department For Education,Care and Adoption Group,DFE-1158,GRADE 7,45300,57223,Manager - policy,4.0,policy
629,Department for Education,Department For Education,Care and Adoption Group,DFE-1158,EO,21916,32232,Executive Officer - policy,2.0,policy
630,Department for Education,Department For Education,Care and Adoption Group,DFE-1158,EA AO,15516,22939,Executive Assistant - policy,1.0,policy
631,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1161,HEO,26800,40828,Higher Executive Officer - operational delivery,1.0,operational delivery
632,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1161,GRADE 7,45300,57223,Manager - operational delivery,3.0,operational delivery
633,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1161,GRADE 6,55431,69187,Manager - operational delivery,4.0,operational delivery
634,Department for Education,National College,National College,DFE-1166,GRADE 7,45300,57223,Manager - other,1.0,other
635,Department for Education,National College,National College,DFE-1166,HEO,26800,40828,Higher Executive Officer - policy,5.93,policy
636,Department for Education,National College,National College,DFE-1166,GRADE 6,55431,69187,Manager - policy,2.0,policy
637,Department for Education,National College,National College,DFE-1166,EA AO,15516,22939,Executive Assistant - policy,3.0,policy
638,Department for Education,National College,National College,DFE-1166,SEO,33200,49008,Senior Executive Officer - policy,9.38,policy
639,Department for Education,National College,National College,DFE-1166,GRADE 7,45300,57223,Manager - policy,4.0,policy
640,Department for Education,National College,National College,DFE-1166,EO,21916,32232,Executive Officer - policy,9.42,policy
641,Department for Education,Department For Education,System Reform Group,DFE-1170,HEO,26800,40828,Higher Executive Officer - policy,5.6,policy
642,Department for Education,Department For Education,System Reform Group,DFE-1170,EO,21916,32232,Executive Officer - policy,9.08,policy
643,Department for Education,Department For Education,System Reform Group,DFE-1170,GRADE 7,45300,57223,Manager - policy,4.2,policy
644,Department for Education,Department For Education,System Reform Group,DFE-1170,SEO,33200,49008,Senior Executive Officer - policy,6.0,policy
645,Department for Education,Department For Education,System Reform Group,DFE-1170,GRADE 6,55431,69187,Manager - policy,2.0,policy
646,Department for Education,Department For Education,System Reform Group,DFE-1170,EA AO,15516,22939,Executive Assistant - policy,0.7,policy
647,Department for Education,Department For Education,Teachers and Teaching Group,DFE-1171,EO,21916,32232,Executive Officer - policy,4.3,policy
648,Department for Education,Department For Education,Teachers and Teaching Group,DFE-1171,GRADE 7,45300,57223,Manager - policy,5.62,policy
649,Department for Education,Department For Education,Teachers and Teaching Group,DFE-1171,HEO,26800,40828,Higher Executive Officer - policy,6.0,policy
650,Department for Education,Department For Education,Teachers and Teaching Group,DFE-1171,EA AO,15516,22939,Executive Assistant - policy,1.0,policy
651,Department for Education,Department For Education,Teachers and Teaching Group,DFE-1171,GRADE 6,55431,69187,Manager - policy,4.0,policy
652,Department for Education,Department For Education,Teachers and Teaching Group,DFE-1171,SEO,33200,49008,Senior Executive Officer - policy,6.0,policy
653,Department for Education,Department For Education,"Childcare, Special Needs and Children’s Services Strategy",DFE-1172,SEO,33200,49008,Senior Executive Officer - policy,5.3,policy
654,Department for Education,Department For Education,"Childcare, Special Needs and Children’s Services Strategy",DFE-1172,HEO,26800,40828,Higher Executive Officer - policy,5.0,policy
655,Department for Education,Department For Education,"Childcare, Special Needs and Children’s Services Strategy",DFE-1172,GRADE 7,45300,57223,Manager - policy,6.92,policy
656,Department for Education,Department For Education,"Childcare, Special Needs and Children’s Services Strategy",DFE-1172,GRADE 6,55431,69187,Manager - policy,2.75,policy
657,Department for Education,Department For Education,"Childcare, Special Needs and Children’s Services Strategy",DFE-1172,EO,21916,32232,Executive Officer - policy,1.0,policy
658,Department for Education,Department For Education,Education Funding Group,DFE-1173,SEO,33200,49008,Senior Executive Officer - other,1.0,other
659,Department for Education,Department For Education,Education Funding Group,DFE-1173,GRADE 6,55431,69187,Manager - other,0.83,other
660,Department for Education,Department For Education,Education Funding Group,DFE-1173,GRADE 7,45300,57223,Manager - other,0.69,other
661,Department for Education,Department For Education,Education Funding Group,DFE-1173,SEO,33200,49008,Senior Executive Officer - policy,1.0,policy
662,Department for Education,Department For Education,Education Funding Group,DFE-1173,GRADE 7,45300,57223,Manager - policy,6.58,policy
663,Department for Education,Department For Education,Finance and Commercial Group ,DFE-1178,HEO,26800,40828,Higher Executive Officer - finance,3.8,finance
664,Department for Education,Department For Education,Finance and Commercial Group ,DFE-1178,SEO,33200,49008,Senior Executive Officer - finance,2.0,finance
665,Department for Education,Department For Education,Finance and Commercial Group ,DFE-1178,GRADE 7,45300,57223,Manager - finance,7.0,finance
666,Department for Education,Department For Education,Finance and Commercial Group ,DFE-1178,EO,21916,32232,Executive Officer - finance,2.0,finance
667,Department for Education,Department For Education,Finance and Commercial Group ,DFE-1178,GRADE 6,55431,69187,Manager - finance,1.0,finance
668,Department for Education,Department For Education,Finance and Commercial Group ,DFE-1178,GRADE 7,45300,57223,Manager - policy,1.0,policy
669,Department for Education,Department For Education,Finance and Commercial Group ,DFE-1178,HEO,26800,40828,Higher Executive Officer - policy,2.54,policy
670,Department for Education,Department For Education,Finance and Commercial Group ,DFE-1178,SEO,33200,49008,Senior Executive Officer - policy,1.0,policy
671,Department for Education,Department For Education,Finance and Commercial Group ,DFE-1179,HEO,26800,40828,Higher Executive Officer - other,1.0,other
672,Department for Education,Standards and Testing Agency,Standards and Testing Agency,DFE-1181,GRADE 6,55431,69187,Manager - operational delivery,1.65,operational delivery
673,Department for Education,Standards and Testing Agency,Standards and Testing Agency,DFE-1181,HEO,26800,40828,Higher Executive Officer - operational delivery,2.0,operational delivery
674,Department for Education,Standards and Testing Agency,Standards and Testing Agency,DFE-1181,GRADE 7,45300,57223,Manager - operational delivery,1.0,operational delivery
675,Department for Education,Department For Education,"Assessment, Curriculum and General Qualifications ",DFE-1183,GRADE 7,45300,57223,Manager - policy,2.8,policy
676,Department for Education,Department For Education,"Assessment, Curriculum and General Qualifications ",DFE-1183,SEO,33200,49008,Senior Executive Officer - policy,5.0,policy
677,Department for Education,Department For Education,"Assessment, Curriculum and General Qualifications ",DFE-1183,GRADE 6,55431,69187,Manager - policy,1.0,policy
678,Department for Education,Department For Education,"Assessment, Curriculum and General Qualifications ",DFE-1183,HEO,26800,40828,Higher Executive Officer - policy,3.6,policy
679,Department for Education,Department For Education,"Assessment, Curriculum and General Qualifications ",DFE-1183,EO,21916,32232,Executive Officer - policy,2.0,policy
680,Department for Education,Department For Education,People and Change Group,DFE-1186,GRADE 7,45300,57223,Manager - HR.,2.0,Human Resources
681,Department for Education,Department For Education,People and Change Group,DFE-1186,GRADE 6,55431,69187,Manager - HR.,4.0,Human Resources
682,Department for Education,Department For Education,People and Change Group,DFE-1186,EO,21916,32232,Executive Officer - HR.,4.0,Human Resources
683,Department for Education,Department For Education,People and Change Group,DFE-1186,HEO,26800,40828,Higher Executive Officer - HR.,2.0,Human Resources
684,Department for Education,Department For Education,People and Change Group,DFE-1186,SEO,33200,49008,Senior Executive Officer - HR.,1.0,Human Resources
685,Department for Education,Department For Education,Free School Group,DFE-1187,GRADE 6,55431,69187,Manager - policy,3.0,policy
686,Department for Education,Department For Education,Free School Group,DFE-1187,SEO,33200,49008,Senior Executive Officer - policy,4.6,policy
687,Department for Education,Department For Education,Free School Group,DFE-1187,GRADE 7,45300,57223,Manager - policy,6.92,policy
688,Department for Education,Department For Education,Free School Group,DFE-1187,HEO,26800,40828,Higher Executive Officer - policy,8.47,policy
689,Department for Education,Department For Education,Free School Group,DFE-1187,EO,21916,32232,Executive Officer - policy,2.0,policy
690,Department for Education,Department For Education,Free School Group,DFE-1187,EA AO,15516,22939,Executive Assistant - policy,1.0,policy
691,Department for Education,Department For Education,Strategy Performance and Private Office Group,DFE-1190,EA AO,15516,22939,Executive Assistant - other,2.0,other
692,Department for Education,Department For Education,Strategy Performance and Private Office Group,DFE-1190,EO,21916,32232,Executive Officer - other,3.0,other
693,Department for Education,Department For Education,Strategy Performance and Private Office Group,DFE-1190,HEO,26800,40828,Higher Executive Officer - other,1.0,other
694,Department for Education,Department For Education,Strategy Performance and Private Office Group,DFE-1190,HEO,26800,40828,Higher Executive Officer - Strategy.,2.0,Other
695,Department for Education,Department For Education,Strategy Performance and Private Office Group,DFE-1190,SEO,33200,49008,Senior Executive Officer - Strategy.,1.0,Other
696,Department for Education,Department For Education,Strategy Performance and Private Office Group,DFE-1190,GRADE 7,45300,57223,Manager - Strategy.,4.0,Other
697,Department for Education,Department For Education,Strategy Performance and Private Office Group,DFE-1190,GRADE 6,55431,69187,Manager - Strategy.,2.0,Other
698,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1192,GRADE 6,55431,69187,Manager - operational delivery,16.0,operational delivery
699,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1192,GRADE 7,45300,57223,Manager - operational delivery,5.0,operational delivery
700,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1192,EO,21916,32232,Executive Officer - operational delivery,1.0,operational delivery
701,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1192,HEO,26800,40828,Higher Executive Officer - operational delivery,1.0,operational delivery
702,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1192,SEO,33200,49008,Senior Executive Officer - operational delivery,1.0,operational delivery
703,Department for Education,Education Funding Agency,Education Funding Agency,DFE-1192,GRADE 6,55431,69187,Manager - other,8.0,other
704,Department for Education,Department For Education,Care and Adoption Group,DFE-1193,HEO,26800,40828,Higher Executive Officer - Communications and Marketing.,1.0,Communications
705,Department for Education,Department For Education,Care and Adoption Group,DFE-1193,HEO,26800,40828,Higher Executive Officer - policy,8.33,policy
706,Department for Education,Department For Education,Care and Adoption Group,DFE-1193,SEO,33200,49008,Senior Executive Officer - policy,6.8,policy
707,Department for Education,Department For Education,Care and Adoption Group,DFE-1193,GRADE 7,45300,57223,Manager - policy,8.61,policy
708,Department for Education,Department For Education,Care and Adoption Group,DFE-1193,GRADE 6,55431,69187,Manager - policy,2.0,policy
709,Department for Education,Department For Education,Care and Adoption Group,DFE-1193,EO,21916,32232,Executive Officer - policy,9.04,policy
710,Department for Education,Department For Education,Care and Adoption Group,DFE-1193,EA AO,15516,22939,Executive Assistant - policy,2.0,policy
711,Department for Education,Department For Education,Care and Adoption Group,DFE-1197,HEO,26800,40828,Higher Executive Officer - policy,2.0,policy
