,Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
143,"Department for Environment, Food and Rural Affairs",Natural England,Land Use,14,Senior Adviser/Senior Specialist/Team Leader,30275,40550,Team Leader,11.92,Operational Delivery
144,"Department for Environment, Food and Rural Affairs",Natural England,Land Use,14,Senior Adviser/Senior Specialist/Team Leader,30275,40550,Senior Adviser,39.04,Operational Delivery
145,"Department for Environment, Food and Rural Affairs",Natural England,Land Use,14,Senior Adviser/Senior Specialist/Team Leader,30275,40550,Senior Specialist,14.17,Operational Delivery
146,"Department for Environment, Food and Rural Affairs",Natural England,Land Use,14,Lead Adviser/Specialist/Group Coordinator,24120,32744,Lead Adviser,61.73,Operational Delivery
147,"Department for Environment, Food and Rural Affairs",Natural England,Land Use,14,Lead Adviser/Specialist/Group Coordinator,24120,32744,Specialist,1.0,Operational Delivery
148,"Department for Environment, Food and Rural Affairs",Natural England,Land Use,14,Adviser,20500,26620,Adviser,21.44,Operational Delivery
149,"Department for Environment, Food and Rural Affairs",Natural England,Land Use,14,Support Adviser,16500,20390,Support Adviser,2.11,Operational Delivery
150,"Department for Environment, Food and Rural Affairs",Natural England,Marine ,15,Principal Adviser/Principal Specialist/Manager,39850,56100,Manager,2.79,Operational Delivery
151,"Department for Environment, Food and Rural Affairs",Natural England,Marine ,15,Principal Adviser/Principal Specialist/Manager,39850,56100,Principal Adviser,3.0,Operational Delivery
152,"Department for Environment, Food and Rural Affairs",Natural England,Marine ,15,Principal Adviser/Principal Specialist/Manager,39850,56100,Principal Specialist,3.0,Operational Delivery
153,"Department for Environment, Food and Rural Affairs",Natural England,Marine ,15,Senior Adviser/Senior Specialist/Team Leader,30275,40550,Team Leader,12.66,Operational Delivery
154,"Department for Environment, Food and Rural Affairs",Natural England,Marine ,15,Senior Adviser/Senior Specialist/Team Leader,30275,40550,Senior Adviser,24.3,Operational Delivery
155,"Department for Environment, Food and Rural Affairs",Natural England,Marine ,15,Senior Adviser/Senior Specialist/Team Leader,30275,40550,Senior Adviser,1.0,Operational Delivery
156,"Department for Environment, Food and Rural Affairs",Natural England,Marine ,15,Senior Adviser/Senior Specialist/Team Leader,30275,40550,Senior Specialist,17.82,Operational Delivery
157,"Department for Environment, Food and Rural Affairs",Natural England,Marine ,15,Senior Adviser/Senior Specialist/Team Leader,30275,40550,Senior Specialist,2.0,Operational Delivery
158,"Department for Environment, Food and Rural Affairs",Natural England,Marine ,15,Lead Adviser/Specialist/Group Coordinator,24120,32744,Lead Adviser,62.15,Operational Delivery
159,"Department for Environment, Food and Rural Affairs",Natural England,Marine ,15,Lead Adviser/Specialist/Group Coordinator,24120,32744,Lead Adviser,8.0,Operational Delivery
160,"Department for Environment, Food and Rural Affairs",Natural England,Marine ,15,Lead Adviser/Specialist/Group Coordinator,24120,32744,Specialist,12.8,Operational Delivery
161,"Department for Environment, Food and Rural Affairs",Natural England,Marine ,15,Lead Adviser/Specialist/Group Coordinator,24120,32744,Specialist,2.0,Operational Delivery
