,Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
61,Department for Business Innovation and Skills,Engineering & Physical Sciences Research Council,Challenges,2000093,RC-C,22504,26958,Delivery Support Manager,1.81,Operational Delivery
62,Department for Business Innovation and Skills,Engineering & Physical Sciences Research Council,Challenges,2000093,RC-B,17493,20956,Administrators,1.0,Operational Delivery
63,Department for Business Innovation and Skills,Engineering & Physical Sciences Research Council,Capability ,2000093,RC-F,42769,54649,Theme Leader,1.5,Operational Delivery
64,Department for Business Innovation and Skills,Engineering & Physical Sciences Research Council,Capability ,2000093,RC-E,35282,43164,Senior Portfolio Manager,3.0,Operational Delivery
65,Department for Business Innovation and Skills,Engineering & Physical Sciences Research Council,Capability ,2000093,RC-D,27792,34002,Portfolio Manager,8.59,Operational Delivery
66,Department for Business Innovation and Skills,Engineering & Physical Sciences Research Council,Capability ,2000093,RC-B,17493,20956,Administrators,1.55,Operational Delivery
67,Department for Business Innovation and Skills,Engineering & Physical Sciences Research Council,Capability ,2000093,RC-B,17493,20956,Year in Industry Student,1.0,Operational Delivery
68,Department for Business Innovation and Skills,Engineering & Physical Sciences Research Council,Capability ,2000087,RC-F,42769,54649,Theme Leader,3.0,Operational Delivery
69,Department for Business Innovation and Skills,Engineering & Physical Sciences Research Council,Capability ,2000087,RC-E,35282,43164,Senior Portfolio Manager,8.57,Operational Delivery
70,Department for Business Innovation and Skills,Engineering & Physical Sciences Research Council,Capability ,2000087,RC-D,27792,34002,Portfolio Manager,21.0,Operational Delivery
71,Department for Business Innovation and Skills,Engineering & Physical Sciences Research Council,Capability ,2000087,RC-C,22504,26958,Delivery Support Manager,1.81,Operational Delivery
72,Department for Business Innovation and Skills,Engineering & Physical Sciences Research Council,Capability ,2000087,RC-B,17493,20956,Administrators,2.0,Operational Delivery
73,Department for Business Innovation and Skills,Engineering & Physical Sciences Research Council,Capability ,2000087,RC-B,17493,20956,Year in Industry Student,1.0,Operational Delivery
