,Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
447,UK Statistics Authority,UK Statistics Authority,Service Centre,55,HEO,25460,34680,Higher Executive Officer,3.0,Procurement
448,UK Statistics Authority,UK Statistics Authority,Service Centre,55,HEO,25460,34680,Higher Executive Officer,3.86,Property and asset management
449,UK Statistics Authority,UK Statistics Authority,Service Centre,55,SEO,30995,41613,Senior Executive Officer,1.0,Communications
450,UK Statistics Authority,UK Statistics Authority,Service Centre,55,SEO,30995,41613,Senior Executive Officer,1.0,Finance
451,UK Statistics Authority,UK Statistics Authority,Service Centre,55,SEO,30995,41613,Senior Executive Officer,2.39,Human Resources
452,UK Statistics Authority,UK Statistics Authority,Service Centre,55,SEO,30995,41613,Senior Executive Officer,5.6,Information Technology
453,UK Statistics Authority,UK Statistics Authority,Service Centre,55,SEO,30995,41613,Senior Executive Officer,2.81,Knowledge and Information Management (KIM)
454,UK Statistics Authority,UK Statistics Authority,Service Centre,55,SEO,30995,41613,Senior Executive Officer,4.0,Operational Delivery
455,UK Statistics Authority,UK Statistics Authority,Service Centre,55,SEO,30995,41613,Senior Executive Officer,4.0,Procurement
456,UK Statistics Authority,UK Statistics Authority,Service Centre,55,SEO,30995,41613,Senior Executive Officer,5.0,Property and asset management
457,UK Statistics Authority,UK Statistics Authority,Portfolio Delivery Unit,56,AO,15631,17767,Administrative Officer,0.81,Operational Delivery
458,UK Statistics Authority,UK Statistics Authority,Portfolio Delivery Unit,56,EO,20239,29147,Executive Officer,1.0,Programme and Project Management (PPM)
459,UK Statistics Authority,UK Statistics Authority,Portfolio Delivery Unit,56,Grade 7,43333,60342,Grade 7,1.0,Finance
460,UK Statistics Authority,UK Statistics Authority,Portfolio Delivery Unit,56,Grade 7,43333,60342,Grade 7,2.0,Operational Delivery
461,UK Statistics Authority,UK Statistics Authority,Portfolio Delivery Unit,56,HEO,25460,34680,Higher Executive Officer,1.92,Programme and Project Management (PPM)
462,UK Statistics Authority,UK Statistics Authority,Portfolio Delivery Unit,56,SEO,30995,41613,Senior Executive Officer,1.0,Finance
463,UK Statistics Authority,UK Statistics Authority,Finance Division,58,AA,13941,15164,Administrative Assistant,0.65,Operational Delivery
464,UK Statistics Authority,UK Statistics Authority,Finance Division,58,AO,15631,17767,Administrative Officer,5.4,Finance
465,UK Statistics Authority,UK Statistics Authority,Finance Division,58,EO,20239,29147,Executive Officer,13.57,Finance
466,UK Statistics Authority,UK Statistics Authority,Finance Division,58,EO,20239,29147,Executive Officer,2.67,Operational Delivery
467,UK Statistics Authority,UK Statistics Authority,Finance Division,58,Grade 6,48867,67360,Grade 6,3.0,Finance
468,UK Statistics Authority,UK Statistics Authority,Finance Division,58,Grade 6,48867,67360,Grade 6,1.0,Internal Audit
469,UK Statistics Authority,UK Statistics Authority,Finance Division,58,Grade 7,43333,60342,Grade 7,6.0,Finance
470,UK Statistics Authority,UK Statistics Authority,Finance Division,58,HEO,25460,34680,Higher Executive Officer,7.0,Finance
471,UK Statistics Authority,UK Statistics Authority,Finance Division,58,HEO,25460,34680,Higher Executive Officer,2.0,Internal Audit
472,UK Statistics Authority,UK Statistics Authority,Finance Division,58,HEO,25460,34680,Higher Executive Officer,3.0,Operational Delivery
473,UK Statistics Authority,UK Statistics Authority,Finance Division,58,SEO,30995,41613,Senior Executive Officer,2.59,Finance
474,UK Statistics Authority,UK Statistics Authority,Finance Division,58,SEO,30995,41613,Senior Executive Officer,0.81,Internal Audit
475,UK Statistics Authority,UK Statistics Authority,Finance Division,58,SEO,30995,41613,Senior Executive Officer,1.0,Operational Delivery
476,UK Statistics Authority,UK Statistics Authority,Analysis and Dissemination Directorate,59,Grade 7,43333,60342,Grade 7,0.92,Social Research
477,UK Statistics Authority,UK Statistics Authority,UK Statistics Authority,2UK,Grade 6,48867,67360,Grade 6,0.89,Operational Delivery
478,UK Statistics Authority,UK Statistics Authority,UK Statistics Authority,2UK,Grade 7,43333,60342,Grade 7,3.0,Operational Delivery
479,UK Statistics Authority,UK Statistics Authority,UK Statistics Authority,4UK,Fast Stream,28960,35333,Assistant Statistician,1.0,Statisticians
480,UK Statistics Authority,UK Statistics Authority,UK Statistics Authority,4UK,EO,20239,29147,Executive Officer,1.0,Operational Delivery
481,UK Statistics Authority,UK Statistics Authority,UK Statistics Authority,4UK,Grade 7,43333,60342,Grade 7,1.73,Operational Delivery
482,UK Statistics Authority,UK Statistics Authority,UK Statistics Authority,4UK,Grade 7,43333,60342,Grade 7,1.0,Social Research
483,UK Statistics Authority,UK Statistics Authority,UK Statistics Authority,4UK,SEO Specialist,32754,42445,Senior Research Officer,2.0,Operational Delivery
484,UK Statistics Authority,UK Statistics Authority,UK Statistics Authority,5UK,Grade 7,43333,60342,Grade 7,2.0,Operational Delivery
485,UK Statistics Authority,UK Statistics Authority,UK Statistics Authority,5UK,SEO,30995,41613,Senior Executive Officer,1.0,Statisticians
486,UK Statistics Authority,UK Statistics Authority,UK Statistics Authority,5UK,SEO Specialist,32754,42445,Senior Research Officer,1.0,Operational Delivery
