,Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
577,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Retained - Civilian Dental Practitioner,42349,70669,General Practice Dental,50.0,Medicine
578,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Retained - Snr House Offr,27523,38322,Hospital Doctor/Consultant,1.0,Medicine
579,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Retained - Specialist Dental Officer,65950,75389,General Practice Dental,1.0,Medicine
580,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Retained - Specialist Dental Officer,65950,75389,Hospital Doctor/Consultant,1.0,Medicine
581,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Senior Lecturer ,45838,47672,Teaching,1.0,Medicine
582,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Skill Zone 1,15083,16482,Administrative Support,1.0,Other
583,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Skill Zone 1,15083,16482,Driving ,5.0,Other
584,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Skill Zone 1,15083,16482,Site Estate,8.0,Other
585,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Skill Zone 1,15083,16482,Soft Facilities Management ,1.0,Other
586,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Skill Zone 1,15083,16482,Storekeeping/WarehouseOps,2.0,Other
587,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Skill Zone 2,16482,18010,Community Service,1.0,Other
588,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Skill Zone 2,16482,18010,Driving ,30.0,Other
589,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Skill Zone 2,16482,18010,Storekeeping/WarehouseOps,27.0,Other
590,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Skill Zone 2,16482,18010,Technical [Trades],2.0,Other
591,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Skill Zone 3,18010,22150,Driving ,2.0,Other
592,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Skill Zone 3,18010,22150,Storekeeping/WarehouseOps,1.0,Other
593,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Skill Zone 3,18010,22150,Technical [Trades],3.0,Other
594,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,Skill Zone 4,22150,24930,Site Estate,1.0,Other
595,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,B1,56436,72185,Other,9.0,Other
596,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,B2,47942,59535,Other,30.0,Other
597,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,C1,35648,44268,Other,122.0,Other
598,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,C1 MSF,35648,44268,Other,2.0,Other
599,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,C2,29258,36333,Other,63.0,Other
600,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,D,23427,29092,Other,26.0,Other
601,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,E1,18370,22124,Other,17.0,Other
