,Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
0,Ministry of Defence,Ministry of Defence,Navy Command,1105340,Academic Profr of Music (Eng),53112,53112,Teaching ,0.94,Operational Delivery
1,Ministry of Defence,Ministry of Defence,Navy Command,1105340,Retired Offr 2,30136,36333,Business Management,1.0,Operational Delivery
2,Ministry of Defence,Ministry of Defence,Navy Command,1105340,Retired Offr 2,30136,36333,Community Service ,2.0,Operational Delivery
3,Ministry of Defence,Ministry of Defence,Navy Command,1105340,Retired Offr 2,30136,36333,Direct Military Support,2.0,Operational Delivery
4,Ministry of Defence,Ministry of Defence,Navy Command,1105340,Retired Offr 3,25600,29092,Direct Military Support,0.6,Operational Delivery
5,Ministry of Defence,Ministry of Defence,Navy Command,1105340,Medical Offr,56436,69409,Legal ,0.81,Law
6,Ministry of Defence,Ministry of Defence,Navy Command,1105340,Medical Offr,56436,69409,Medical Assessment ,2.0,Medicine
7,Ministry of Defence,Ministry of Defence,Navy Command,1105340,Civilian Medical Practitioner,65071,77303,Gen Practice Medical,12.85,Medicine
8,Ministry of Defence,Ministry of Defence,Navy Command,1105340,Instr Profr of Music (Eng),45334,45334,Teaching ,0.94,Operational Delivery
9,Ministry of Defence,Ministry of Defence,Navy Command,1105340,Instr Profr of Music (Eng),45334,45334,Training Support,3.84,Operational Delivery
10,Ministry of Defence,Ministry of Defence,Navy Command,1105340,JNC Lvl 2 (Youth Worker) 2-10,21525,28461,Community Service ,2.0,Operational Delivery
11,Ministry of Defence,Ministry of Defence,Navy Command,1105340,Area Officer Social Worker,47942,57245,Community Service ,1.0,Operational Delivery
12,Ministry of Defence,Ministry of Defence,Navy Command,1105340,Associate Specialist 2008,51606,84948,Hospital Doctor/Consultant,1.0,Medicine
13,Ministry of Defence,Ministry of Defence,Navy Command,1105340,Fast Stream Grade Band C1,35648,44268,Programme Management,1.0,Programme and Project Management (PPM)
14,Ministry of Defence,Ministry of Defence,Navy Command,1105340,Fast Stream Grade Band C1,35648,44268,Secretariat & Private Office,1.0,Operational Delivery
15,Ministry of Defence,Ministry of Defence,Navy Command,1105340,TUPENAVYNEWS01/01/2010,11685,40000,Administrative Support,6.6,Operational Delivery
16,Ministry of Defence,Ministry of Defence,Navy Command,1105340,TUPE Gen Safety Mgmt,18370,22124,Safety Management ,3.0,Operational Delivery
17,Ministry of Defence,Ministry of Defence,Navy Command,1105340,TUPE Gen SHEF D,23427,29092,"Safety,Health,Enviroment&Fire",5.0,Operational Delivery
18,Ministry of Defence,Ministry of Defence,Navy Command,1105340,TUPE Gen SHEF C2,29258,36333,"Safety,Health,Enviroment&Fire",4.0,Operational Delivery
19,Ministry of Defence,Ministry of Defence,Navy Command,1105340,TUPE FLAG 37 01/06/12,11685,40000,Through Life Support,5.0,Operational Delivery
20,Ministry of Defence,Ministry of Defence,Navy Command,1105340,B1,56436,72185,Business Management,3.0,Operational Delivery
21,Ministry of Defence,Ministry of Defence,Navy Command,1105340,B1,56436,72185,Decision Support,1.0,Finance
22,Ministry of Defence,Ministry of Defence,Navy Command,1105340,B1,56436,72185,Estate Planning ,1.0,Property and asset management
23,Ministry of Defence,Ministry of Defence,Navy Command,1105340,B1,56436,72185,Inventory Management,1.0,Operational Delivery
24,Ministry of Defence,Ministry of Defence,Navy Command,1105340,B1,56436,72185,Secretariat & Private Office,1.0,Operational Delivery
25,Ministry of Defence,Ministry of Defence,Navy Command,1105340,B2,47942,59535,Administrative Support,1.0,Operational Delivery
26,Ministry of Defence,Ministry of Defence,Navy Command,1105340,B2,47942,59535,AeroEng(Aero/Struct/Mech),1.0,Science and Engineering
27,Ministry of Defence,Ministry of Defence,Navy Command,1105340,B2,47942,59535,Business Management,3.0,Operational Delivery
28,Ministry of Defence,Ministry of Defence,Navy Command,1105340,B2,47942,59535,Civilian HR Expert ,1.0,Human Resources
29,Ministry of Defence,Ministry of Defence,Navy Command,1105340,B2,47942,59535,Community Development Work,1.0,Operational Delivery
30,Ministry of Defence,Ministry of Defence,Navy Command,1105340,B2,47942,59535,Decision Support,2.0,Finance
31,Ministry of Defence,Ministry of Defence,Navy Command,1105340,B2,47942,59535,External Communications,1.0,Communications
32,Ministry of Defence,Ministry of Defence,Navy Command,1105340,B2,47942,59535,Historical ,3.0,Knowledge and Information Management (KIM)
33,Ministry of Defence,Ministry of Defence,Navy Command,1105340,B2,47942,59535,Inventory Management,1.0,Operational Delivery
34,Ministry of Defence,Ministry of Defence,Navy Command,1105340,B2,47942,59535,Naval Architecture ,1.0,Science and Engineering
35,Ministry of Defence,Ministry of Defence,Navy Command,1105340,B2,47942,59535,Operational Analysis,1.0,Science and Engineering
36,Ministry of Defence,Ministry of Defence,Navy Command,1105340,B2,47942,59535,Project Management,1.0,Programme and Project Management (PPM)
37,Ministry of Defence,Ministry of Defence,Navy Command,1105340,B2,47942,59535,Secretariat & Private Office,2.0,Operational Delivery
38,Ministry of Defence,Ministry of Defence,Navy Command,1105340,B2,47942,59535,Statistics ,1.0,Statisticians
39,Ministry of Defence,Ministry of Defence,Navy Command,1105340,B2,47942,59535,Training Support,4.0,Operational Delivery
40,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,35648,44268,Administrative Support,4.0,Operational Delivery
41,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,35648,44268,AeroEng(Aero/Struct/Mech),3.0,Science and Engineering
42,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,35648,44268,Afloat Support,1.0,Operational Delivery
43,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,35648,44268,Business Management,24.41,Operational Delivery
44,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,35648,44268,Commercial Operations,1.0,Procurement
45,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,35648,44268,Community Development Work,1.0,Operational Delivery
46,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,35648,44268,Community Service ,6.5,Operational Delivery
47,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,35648,44268,Decision Support,7.0,Finance
48,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,35648,44268,Design and Imagery,1.0,Communications
49,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,35648,44268,Direct Military Support,1.0,Operational Delivery
50,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,35648,44268,External Communications,4.58,Communications
51,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,35648,44268,Information Technology,2.0,Information Technology
52,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,35648,44268,Internal Communications,1.0,Communications
53,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,35648,44268,Inventory Management,4.0,Operational Delivery
54,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,35648,44268,Knowledge Info Management,1.0,Knowledge and Information Management (KIM)
55,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,35648,44268,Logistics Management ,2.0,Operational Delivery
56,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,35648,44268,Museum ,1.0,Knowledge and Information Management (KIM)
57,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,35648,44268,Occupational Psychology,1.0,Psychology
58,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,35648,44268,Operational Analysis,3.0,Science and Engineering
59,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,35648,44268,Performance Management,1.0,Internal Audit
60,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,35648,44268,Policy advisor,2.0,Policy
61,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,35648,44268,Project Management,3.0,Programme and Project Management (PPM)
62,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,35648,44268,Reporting and Controls,0.81,Finance
63,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,35648,44268,Safety Management ,1.0,Operational Delivery
64,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,35648,44268,"Safety,Health,Enviroment&Fire",1.0,Operational Delivery
65,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,35648,44268,Science & Engineering policy,4.0,Science and Engineering
66,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,35648,44268,Science - Chemistry,1.0,Science and Engineering
67,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,35648,44268,Science - Material Science,1.0,Science and Engineering
68,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,35648,44268,Secretariat & Private Office,2.0,Operational Delivery
69,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,35648,44268,Senior Ownership ,1.0,Internal Audit
70,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,35648,44268,Service HR Expert ,2.0,Human Resources
71,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,35648,44268,Systems Engineering,1.0,Science and Engineering
72,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,35648,44268,Through Life Support,1.0,Operational Delivery
73,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C1,35648,44268,Transport & Movement,1.0,Operational Delivery
74,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Administrative Support,5.6,Operational Delivery
75,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,AeroEng(Aero/Struct/Mech),14.54,Science and Engineering
76,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Afloat Support,3.0,Operational Delivery
77,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Audit and Assurance,1.0,Internal Audit
78,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Business Continuity,1.0,Operational Delivery
79,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Business Management,30.48,Operational Delivery
80,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Chemical/Bio Science and Tech,0.81,Science and Engineering
81,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Civilian HR Expert ,2.0,Human Resources
82,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Communication Planning,1.0,Communications
83,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Community Development Work,2.0,Operational Delivery
84,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Community Service ,25.89,Operational Delivery
85,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Decision Support,9.51,Finance
86,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Design and Imagery,1.0,Communications
87,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Direct Military Support,4.0,Operational Delivery
88,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Driving ,1.0,Operational Delivery
89,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,E-Communcations,0.64,Communications
90,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Environmental Health,1.0,Operational Delivery
91,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Estate Planning ,1.0,Property and asset management
92,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Estates Management ,1.0,Property and asset management
93,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,External Communications,8.8,Communications
94,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Historical ,2.0,Knowledge and Information Management (KIM)
95,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,IT Security,0.68,Information Technology
96,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Information Technology,12.18,Information Technology
97,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Internal Communications,2.0,Communications
98,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Inventory Management,11.0,Operational Delivery
99,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Knowledge Info Management,5.0,Knowledge and Information Management (KIM)
100,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Logistics Management ,1.0,Operational Delivery
101,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Marine Engineering ,3.0,Science and Engineering
102,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Occupational Psychology,2.0,Psychology
103,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Operational Analysis,5.81,Science and Engineering
104,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Performance Management,2.0,Internal Audit
105,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Policy advisor,1.0,Policy
106,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Project Management,8.0,Programme and Project Management (PPM)
107,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Reporting and Controls,3.6,Finance
108,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Safety Management ,1.0,Operational Delivery
109,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,"Safety,Health,Enviroment&Fire",5.0,Operational Delivery
110,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Science & Engineering policy,7.0,Science and Engineering
111,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Science - Chemistry,2.0,Science and Engineering
112,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Science - Material Science,3.0,Science and Engineering
113,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Science - Microbiology,1.0,Science and Engineering
114,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Secretariat & Private Office,12.08,Operational Delivery
115,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Security Support ,1.0,Operational Delivery
116,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Service HR Expert ,1.0,Human Resources
117,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Service HR Service Provider,2.62,Human Resources
118,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Specialist Instruction,2.0,Operational Delivery
119,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Statistical Analysis,1.0,Statisticians
120,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Systems Engineering,2.0,Science and Engineering
121,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Teaching ,3.0,Operational Delivery
122,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Technical [Trades] ,3.4,Science and Engineering
123,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Through Life Support,16.0,Operational Delivery
124,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Training Support,26.7,Operational Delivery
125,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,Transport & Movement,2.0,Operational Delivery
126,Ministry of Defence,Ministry of Defence,Navy Command,1105340,C2,29258,36333,WOME Production ,22.0,Science and Engineering
127,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Administrative Support,26.32,Operational Delivery
128,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,AeroEng(Aero/Struct/Mech),19.0,Science and Engineering
129,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Afloat Support,4.0,Operational Delivery
130,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Audit and Assurance,1.0,Internal Audit
131,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Business Management,28.94,Operational Delivery
132,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Case Assessment,3.81,Operational Delivery
133,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Chemical/Bio Science and Tech,0.54,Science and Engineering
134,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Civilian HR Service Provider,4.81,Human Resources
135,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Community Development Work,4.0,Operational Delivery
136,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Community Service ,9.0,Operational Delivery
137,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Customer Services,1.0,Operational Delivery
138,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Decision Support,19.62,Finance
139,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Design and Imagery,11.0,Communications
140,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Direct Military Support,3.0,Operational Delivery
141,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Driving ,1.0,Operational Delivery
142,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,E-Communcations,2.0,Communications
143,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,EnvironmentalManagementAssessm,6.0,Operational Delivery
144,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Estates Management ,2.0,Property and asset management
145,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,External Communications,2.0,Communications
146,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Geospatial Analyst,3.0,Operational Delivery
147,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Historical ,1.81,Knowledge and Information Management (KIM)
148,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,IT Security,6.0,Information Technology
149,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Information Technology,25.0,Information Technology
150,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Internal Communications,2.0,Communications
151,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Inventory Management,4.0,Operational Delivery
152,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Knowledge Info Management,9.75,Knowledge and Information Management (KIM)
153,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Logistics Management ,10.0,Operational Delivery
154,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Logistics [Trades] ,2.0,Operational Delivery
155,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Marine Engineering ,3.0,Science and Engineering
156,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Material Accounting,1.0,Operational Delivery
157,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Naval Architecture ,1.0,Science and Engineering
158,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Obsolete Security ,4.0,Operational Delivery
159,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Operational Analysis,4.0,Science and Engineering
160,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Port Operations ,2.0,Operational Delivery
161,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Project Management,2.0,Programme and Project Management (PPM)
162,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Protocol & Visits ,1.0,Policy
163,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Quality Management ,3.0,Programme and Project Management (PPM)
164,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Reporting and Controls,3.86,Finance
165,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,"Safety,Health,Enviroment&Fire",3.8,Operational Delivery
166,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Salvage and Marine Operations,1.0,Operational Delivery
167,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Science & Engineering policy,5.0,Science and Engineering
168,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Science - Chemistry,4.0,Science and Engineering
169,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Science - Material Science,1.0,Science and Engineering
170,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Secretarial ,5.0,Operational Delivery
171,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Secretariat & Private Office,6.94,Operational Delivery
172,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Service HR Expert ,4.0,Human Resources
173,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Service HR Service Provider,1.0,Human Resources
174,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Specialist Instruction,14.81,Operational Delivery
175,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Statistical Analysis,0.64,Statisticians
176,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Statistics ,1.0,Statisticians
177,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Storekeeping/WarehouseOps,4.0,Operational Delivery
178,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Systems Engineering,2.0,Science and Engineering
179,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Teaching ,6.0,Operational Delivery
180,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Technical [Trades] ,3.0,Science and Engineering
181,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Through Life Support,5.8,Operational Delivery
182,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Training Support,16.64,Operational Delivery
183,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,Transport & Movement,6.0,Operational Delivery
184,Ministry of Defence,Ministry of Defence,Navy Command,1105340,D,23427,29092,WOME Production ,1.0,Science and Engineering
185,Ministry of Defence,Ministry of Defence,Navy Command,1105340,E1,18370,22124,Administrative Support,300.69,Operational Delivery
186,Ministry of Defence,Ministry of Defence,Navy Command,1105340,E1,18370,22124,Afloat Support,1.0,Operational Delivery
187,Ministry of Defence,Ministry of Defence,Navy Command,1105340,E1,18370,22124,Business Management,5.94,Operational Delivery
188,Ministry of Defence,Ministry of Defence,Navy Command,1105340,E1,18370,22124,Civilian HR Service Provider,4.04,Human Resources
189,Ministry of Defence,Ministry of Defence,Navy Command,1105340,E1,18370,22124,Community Development Work,1.0,Operational Delivery
190,Ministry of Defence,Ministry of Defence,Navy Command,1105340,E1,18370,22124,Community Service ,22.8,Operational Delivery
191,Ministry of Defence,Ministry of Defence,Navy Command,1105340,E1,18370,22124,Decision Support,18.0,Finance
192,Ministry of Defence,Ministry of Defence,Navy Command,1105340,E1,18370,22124,Design and Imagery,11.0,Communications
193,Ministry of Defence,Ministry of Defence,Navy Command,1105340,E1,18370,22124,Direct Military Support,4.0,Operational Delivery
194,Ministry of Defence,Ministry of Defence,Navy Command,1105340,E1,18370,22124,External Communications,2.0,Communications
195,Ministry of Defence,Ministry of Defence,Navy Command,1105340,E1,18370,22124,Geospatial Analyst,1.0,Operational Delivery
196,Ministry of Defence,Ministry of Defence,Navy Command,1105340,E1,18370,22124,Information Technology,26.35,Information Technology
197,Ministry of Defence,Ministry of Defence,Navy Command,1105340,E1,18370,22124,Internal Communications,0.79,Communications
198,Ministry of Defence,Ministry of Defence,Navy Command,1105340,E1,18370,22124,Inventory Management,7.21,Operational Delivery
199,Ministry of Defence,Ministry of Defence,Navy Command,1105340,E1,18370,22124,Knowledge Info Management,15.81,Knowledge and Information Management (KIM)
200,Ministry of Defence,Ministry of Defence,Navy Command,1105340,E1,18370,22124,Logistics Management ,1.0,Operational Delivery
201,Ministry of Defence,Ministry of Defence,Navy Command,1105340,E1,18370,22124,Obsolete Security ,3.67,Operational Delivery
202,Ministry of Defence,Ministry of Defence,Navy Command,1105340,E1,18370,22124,Science & Engineering policy,1.0,Science and Engineering
203,Ministry of Defence,Ministry of Defence,Navy Command,1105340,E1,18370,22124,Secretarial ,48.35,Operational Delivery
204,Ministry of Defence,Ministry of Defence,Navy Command,1105340,E1,18370,22124,Secretariat & Private Office,3.0,Operational Delivery
205,Ministry of Defence,Ministry of Defence,Navy Command,1105340,E1,18370,22124,Service HR Expert ,0.67,Human Resources
206,Ministry of Defence,Ministry of Defence,Navy Command,1105340,E1,18370,22124,Service HR Service Provider,2.0,Human Resources
207,Ministry of Defence,Ministry of Defence,Navy Command,1105340,E1,18370,22124,Site Estate ,2.0,Property and asset management
208,Ministry of Defence,Ministry of Defence,Navy Command,1105340,E1,18370,22124,Soft Facilities Management,5.59,Property and asset management
209,Ministry of Defence,Ministry of Defence,Navy Command,1105340,E1,18370,22124,Teaching ,3.5,Operational Delivery
210,Ministry of Defence,Ministry of Defence,Navy Command,1105340,E1,18370,22124,Technical [Trades] ,3.6,Science and Engineering
211,Ministry of Defence,Ministry of Defence,Navy Command,1105340,E1,18370,22124,Through Life Support,3.6,Operational Delivery
212,Ministry of Defence,Ministry of Defence,Navy Command,1105340,E1,18370,22124,Training Support,2.59,Operational Delivery
213,Ministry of Defence,Ministry of Defence,Navy Command,1105340,E1,18370,22124,Transport & Movement,17.0,Operational Delivery
214,Ministry of Defence,Ministry of Defence,Navy Command,1105340,E1,18370,22124,WOME Production ,1.0,Science and Engineering
215,Ministry of Defence,Ministry of Defence,Navy Command,1105340,E2,15623,18815,Administrative Support,103.64,Operational Delivery
216,Ministry of Defence,Ministry of Defence,Navy Command,1105340,E2,15623,18815,Business Management,1.0,Operational Delivery
217,Ministry of Defence,Ministry of Defence,Navy Command,1105340,E2,15623,18815,Design and Imagery,2.64,Communications
218,Ministry of Defence,Ministry of Defence,Navy Command,1105340,E2,15623,18815,Direct Military Support,1.0,Operational Delivery
219,Ministry of Defence,Ministry of Defence,Navy Command,1105340,E2,15623,18815,Knowledge Info Management,2.67,Knowledge and Information Management (KIM)
