,Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
144,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Information Assurance,1.0,Knowledge and Information Management (KIM)
145,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Information Technology,58.0,Information Technology
146,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Intelligence Analysis,20.3,Operational Delivery
147,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Inventory Management,10.0,Operational Delivery
148,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Knowledge Info Management,14.91,Knowledge and Information Management (KIM)
149,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Museum ,2.0,Knowledge and Information Management (KIM)
150,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Operational Analysis,1.0,Science and Engineering
151,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Performance Management,3.0,Internal Audit
152,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Photography,4.0,Communications
153,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Programme Management,1.0,Programme and Project Management (PPM)
154,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Project Management,3.62,Programme and Project Management (PPM)
155,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Quality Management ,5.0,Programme and Project Management (PPM)
156,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Range Management ,1.0,Property and asset management
157,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Reporting and Controls,3.0,Economics
158,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Safety Management ,1.0,Operational Delivery
159,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,"Safety,Health,Enviroment&Fire",16.89,Operational Delivery
160,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Secretarial ,1.4,Operational Delivery
161,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Secretariat & Private Office,13.54,Operational Delivery
162,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Security Management,1.0,Operational Delivery
163,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Service HR Expert ,1.0,Human Resources
164,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Service HR Service Provider,7.01,Human Resources
165,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Site Estate ,1.0,Property and asset management
166,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Soft Facilities Management,2.0,Property and asset management
167,Ministry of Defence,Ministry of Defence,Royal Air Force Air Command,1017733,D,23427,29092,Specialist Instruction,378.47,Operational Delivery
