,Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
1204,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF5,81310,89408,Policy Adviser,3.75,Military
1205,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF4,67032,77617,Policy Support Officer,6.0,Military
1206,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF3,47760,57200,Policy Support Officer,6.0,Military
1207,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF2,37916,45090,Policy Support Officer,1.0,Military
1208,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,C1,35648,44268,Policy Support Officer,2.0,Policy
1209,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,C2,29258,36333,Policy Support Officer,3.0,Policy
1210,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,E1,18370,22124,Policy Support Officer,1.0,Policy
1211,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF5,81310,89408,Policy Adviser,4.0,Military
1212,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF4,67032,77617,Policy Support Officer,9.0,Military
1213,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,OF3,47760,57200,Policy Support Officer,4.0,Military
1214,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,E1,18370,22124,Policy Support Officer,1.0,Policy
1215,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,C2,29258,36333,Policy Support Officer,1.0,Policy
1216,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,C2,29258,36333,Business Manager,1.0,Finance
1217,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,C2,29258,36333,Business Manager,1.0,Operational Delivery
1218,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,C2,29258,36333,Legal Support Officer,7.0,Operational Delivery
1219,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,D,23427,29092,Office Manager,1.0,Operational Delivery
1220,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,D,23427,29092,Knowledge Information Management Manager,1.0,Knowledge and Information Management (KIM)
1221,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,D,23427,29092,Training Support ,1.0,Operational Delivery
1222,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,D,23427,29092,Executive Assistant,1.0,Operational Delivery
1223,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,D,23427,29092,Office Manager,1.0,Operational Delivery
1224,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,E1,18370,22124,Knowledge Information Management Support Officer,1.0,Knowledge and Information Management (KIM)
1225,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,E1,18370,22124,Personal Secretary,1.0,Operational Delivery
1226,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,E1,18370,22124,Administrative Support,8.0,Operational Delivery
1227,Ministry of Defence,Ministry of Defence,Head Office and Corporate Services,155792,E1,18370,22124,Administrative Support,4.0,Operational Delivery
